ELECTION,SPENDERID,SPENDER_NAME,C_CODE,STRNO,STRNAME,APARTMENT,CITY,STATE,ZIP,FILING,COMMUNICATION_ID,COMMUNICATION_NAME,COMM_DATE,COMM_PURPOSECD,COMM_PURPOSE,COMM_AMNT,CANDID,CANDNAME,OFFICECD,OFFICE_BORO_DISTRICT,ALLOCATION,POSITION
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,23,5664,FTC Done Spanish Ad,6/6/2025,INTVID,Video (Internet),170000,2993,"Cuomo, Andrew M",1,,170000.0000,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,23,5661,FTC Dough Digital Ad,6/5/2025,INTVID,Video (Internet),112500,2993,"Cuomo, Andrew M",1,,112500.0000,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,PD,6447,FTC Essence 1,6/20/2025,INTAD,Internet - Display/Banner,50000,2993,"Cuomo, Andrew M",1,,50000.0000,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,PD,6448,FTC Essence 2,6/20/2025,INTAD,Internet - Display/Banner,50000,2993,"Cuomo, Andrew M",1,,50000.0000,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,PD,6449,FTC Essence 3,6/20/2025,INTAD,Internet - Display/Banner,50000,2993,"Cuomo, Andrew M",1,,50000.0000,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,PD,6450,FTC Essence 4,6/20/2025,INTAD,Internet - Display/Banner,50000,2993,"Cuomo, Andrew M",1,,50000.0000,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,23,5660,FTC Fewer Digital Ad,6/5/2025,INTVID,Video (Internet),112500,2993,"Cuomo, Andrew M",1,,112500.0000,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,23,5659,FTC HEY AD,6/5/2025,TVADS,Video (TV/Cable),1015170,2993,"Cuomo, Andrew M",1,,1015170.0000,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,23,5663,FTC Kids Spanish Ad,6/6/2025,INTVID,Video (Internet),170000,2993,"Cuomo, Andrew M",1,,170000.0000,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,23,5669,FTC Mailer 1,6/6/2025,MAIL,Mass Mailing,379737,2993,"Cuomo, Andrew M",1,,379737.4100,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,PD,6391,FTC WC,6/18/2025,MAIL,Mass Mailing,65509,2993,"Cuomo, Andrew M",1,,65508.5900,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,23,5667,FTC_Palm Card 1,6/8/2025,LITER,Leaflet/Flyer,827244,2993,"Cuomo, Andrew M",1,,827243.8700,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,PD,6525,Google Ads,6/21/2025,INTAD,Internet - Display/Banner,50000,2993,"Cuomo, Andrew M",1,,50000.0000,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,PD,6666,Google Ads Joke,6/20/2025,INTVID,Video (Internet),80000,2993,"Cuomo, Andrew M",1,,80000.0000,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,PD,6667,Google Ads Praise,6/20/2025,INTVID,Video (Internet),80000,2993,"Cuomo, Andrew M",1,,80000.0000,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,GD,7405,GOTV Palm Cards,10/31/2025,LITER,Leaflet/Flyer,44000,2993,"Cuomo, Andrew M",1,,44000.0000,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,PD,5951,Jewish New Yorkers #1,6/12/2025,MAIL,Mass Mailing,62504,2993,"Cuomo, Andrew M",1,,62504.4600,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,PD,6220,Jewish NY 2,6/14/2025,MAIL,Mass Mailing,57404,2899,"Mamdani, Zohran K",1,,57404.4600,Oppose
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,PD,6390,Jewish NY 3,6/18/2025,MAIL,Mass Mailing,61057,2993,"Cuomo, Andrew M",1,,61057.3200,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,PD,6446,Jewish NY 4,6/19/2025,MAIL,Mass Mailing,59306,2899,"Mamdani, Zohran K",1,,59306.4100,Oppose
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,PD,6513,Kiosks 1,6/21/2025,INTAD,Internet - Display/Banner,97500,2993,"Cuomo, Andrew M",1,,97500.0000,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,PD,6514,Kiosks 2,6/21/2025,INTAD,Internet - Display/Banner,97500,2993,"Cuomo, Andrew M",1,,97500.0000,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,PD,6217,Latino Mailer,6/14/2025,MAIL,Mass Mailing,90962,2899,"Mamdani, Zohran K",1,,90961.5600,Oppose
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,PD,6388,Latino Mailer 2,6/18/2025,MAIL,Mass Mailing,93058,2899,"Mamdani, Zohran K",1,,93058.2700,Oppose
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,41,7123,Lawn Signs,10/17/2025,POSTER,Poster,2739,2993,"Cuomo, Andrew M",1,,2739.2200,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,43,7475,Leadership Not Noise Cuomo,11/4/2025,INTVID,Video (Internet),150000,2993,"Cuomo, Andrew M",1,,150000.0000,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,40,7061,Live Ads and Posting 10/06 - 10/13,10/6/2025,INTAD,Internet - Display/Banner,151500,2993,"Cuomo, Andrew M",1,,151500.0000,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,PD,6580,Live Calls,6/23/2025,PHONE,Phone Calls - Live,300000,2993,"Cuomo, Andrew M",1,,300000.0000,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,PD,6575,Local Paper Display,6/23/2025,PRINT,Print Ad,50000,2993,"Cuomo, Andrew M",1,,50000.0000,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,PD,6495,Mailer 1 Chinese,6/20/2025,MAIL,Mass Mailing,42640,2899,"Mamdani, Zohran K",1,,42640.0000,Oppose
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,PD,6496,Mailer 2 Chinese,6/20/2025,MAIL,Mass Mailing,42640,2899,"Mamdani, Zohran K",1,,42640.0000,Oppose
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,32,6852,Mainstream Site,8/11/2025,WEB,Website,70000,2899,"Mamdani, Zohran K",1,,70000.0000,Oppose
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,GD,7307,Mandarin Phone Calls,10/27/2025,PHONE,Phone Calls - Live,75000,2899,"Mamdani, Zohran K",1,,75000.0000,Oppose
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,PD,6493,Mayoral Race Ad,6/20/2025,INTVID,Video (Internet),92987,2993,"Cuomo, Andrew M",1,,92986.9300,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,PD,6320,Meeks Endorsement Direct Mail,6/17/2025,MAIL,Mass Mailing,20474,2993,"Cuomo, Andrew M",1,,20473.6500,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,PD,5873,Memorial Day Ad,5/23/2025,PRINT,Print Ad,1995,2993,"Cuomo, Andrew M",1,,1995.0000,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,PD,6531,Meta Digital Ads,6/20/2025,INTVID,Video (Internet),50000,2993,"Cuomo, Andrew M",1,,50000.0000,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,25,6716,Mobile Ads,6/24/2025,POSTER,Poster,8000,2993,"Cuomo, Andrew M",1,,8000.0000,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,25,6712,Mobile Ads Williamsburg 1,6/24/2025,POSTER,Poster,2167,2993,"Cuomo, Andrew M",1,,2166.6600,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,25,6713,Mobile Ads Williamsburg 2,6/24/2025,POSTER,Poster,2167,2993,"Cuomo, Andrew M",1,,2166.6700,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,25,6714,Mobile Ads Williamsburg 3,6/24/2025,POSTER,Poster,2167,2993,"Cuomo, Andrew M",1,,2166.6600,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,PD,6319,MRB Endorsement Direct Mail,6/17/2025,MAIL,Mass Mailing,88532,2993,"Cuomo, Andrew M",1,,88531.7600,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,40,7057,Not Series Video Ad,10/6/2025,TVADS,Video (TV/Cable),10500,2899,"Mamdani, Zohran K",1,,10500.0000,Oppose
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,38,6974,Not Serious Digital Ad,9/24/2025,INTVID,Video (Internet),26666,2899,"Mamdani, Zohran K",1,,26666.0000,Oppose
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,PD,6624,Noticia Email Blast,6/23/2025,EMAIL,Emails,500,2993,"Cuomo, Andrew M",1,,500.0000,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,36,6933,NYC Biggest Challenges_Media,9/11/2025,INTVID,Video (Internet),9358,2899,"Mamdani, Zohran K",1,,9358.0000,Oppose
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,40,7055,NYC Deserves Real Leadership Youtube Video Ad,10/6/2025,INTVID,Video (Internet),10500,2899,"Mamdani, Zohran K",1,,10500.0000,Oppose
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,PD,6526,NYDN and Google Ads,6/21/2025,INTAD,Internet - Display/Banner,50000,2993,"Cuomo, Andrew M",1,,50000.0000,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,PD,6527,NYT Digital Ads,6/20/2025,INTVID,Video (Internet),50000,2993,"Cuomo, Andrew M",1,,50000.0000,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,PD,6451,NYT Targeted Mail,6/19/2025,MAIL,Mass Mailing,284437,2993,"Cuomo, Andrew M",1,,284437.1600,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,37,6958,Palm Card,9/20/2025,LITER,Leaflet/Flyer,561488,2993,"Cuomo, Andrew M",1,,561488.0000,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,GD,7427,Phone Call Scripts,11/2/2025,PHONE,Phone Calls - Live,100000,2993,"Cuomo, Andrew M",1,,100000.0000,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,40,7065,Phone Calls 10/6-10/14,10/6/2025,PHONE,Phone Calls - Live,53668,2993,"Cuomo, Andrew M",1,,53668.0000,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,39,7023,Phone Calls 9/30,9/30/2025,PHONE,Phone Calls - Live,37428,2993,"Cuomo, Andrew M",1,,37428.0000,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,PD,6491,Phone Campaign,6/20/2025,PHONE,Phone Calls - Live,132893,2993,"Cuomo, Andrew M",1,,132893.2900,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,PD,6186,Poster,6/15/2025,LITER,Leaflet/Flyer,48613,2993,"Cuomo, Andrew M",1,,48612.5000,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,PD,6573,Poster- Spanish,6/22/2025,LITER,Leaflet/Flyer,4075,2993,"Cuomo, Andrew M",1,,4075.0000,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,PD,6411,Print Ad Full Caribbean 6/19,6/19/2025,PRINT,Print Ad,2458,2993,"Cuomo, Andrew M",1,,2458.0000,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,PD,6096,Print Ad Full Page Bronx,6/13/2025,PRINT,Print Ad,1604,2993,"Cuomo, Andrew M",1,,1604.0000,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,PD,6098,Print Ad Full Page Jamaica,6/13/2025,PRINT,Print Ad,1604,2993,"Cuomo, Andrew M",1,,1604.0000,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,PD,6413,Print Ad Full Page Jamaica 6/20,6/20/2025,PRINT,Print Ad,1604,2993,"Cuomo, Andrew M",1,,1604.0000,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,PD,6099,Print Ad Full Page Queens,6/13/2025,PRINT,Print Ad,3515,2993,"Cuomo, Andrew M",1,,3515.0000,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,PD,6416,Print Ad Full Page Queens 6/20,6/20/2025,PRINT,Print Ad,3515,2993,"Cuomo, Andrew M",1,,3515.0000,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,PD,6029,Print Ad Full Page Schneps,6/12/2025,PRINT,Print Ad,2458,2993,"Cuomo, Andrew M",1,,2458.0000,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,PD,6100,Print Ad Full Page Spanish El Diario,6/14/2025,PRINT,Print Ad,13080,2993,"Cuomo, Andrew M",1,,13079.9100,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,PD,6097,Print Ad Full Page Spanish Noticia,6/13/2025,PRINT,Print Ad,1495,2993,"Cuomo, Andrew M",1,,1495.0000,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,PD,6409,Print Ad Full Page Spanish Noticia 6/20,6/20/2025,PRINT,Print Ad,1495,2993,"Cuomo, Andrew M",1,,1495.0000,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,PD,6408,Print Ad Full Pg Bronx Times 6/20,6/20/2025,PRINT,Print Ad,1604,2993,"Cuomo, Andrew M",1,,1604.0000,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,PD,6267,Print Ad Replacement Schneps,6/16/2025,PRINT,Print Ad,16720,2993,"Cuomo, Andrew M",1,,16720.0000,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,PD,5915,Print Ad Straus Media,6/12/2025,PRINT,Print Ad,4150,2993,"Cuomo, Andrew M",1,,4150.0000,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,GD,7402,Print Ads Schneps,10/31/2025,PRINT,Print Ad,46429,2993,"Cuomo, Andrew M",1,,46428.5800,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,PD,6576,Radio,6/22/2025,RADIO,Audio > 30 seconds,100000,2993,"Cuomo, Andrew M",1,,100000.0000,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,GD,7443,Radio Ad Restaurant,11/1/2025,RADIO,Audio > 30 seconds,30910,2993,"Cuomo, Andrew M",1,,30910.0000,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,PD,6321,Ramos Endorsement Direct Mail,6/17/2025,MAIL,Mass Mailing,11940,2993,"Cuomo, Andrew M",1,,11939.7400,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,40,7056,Ready for the Job Youtube Video Ad,10/6/2025,INTVID,Video (Internet),10500,2899,"Mamdani, Zohran K",1,,10500.0000,Oppose
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,36,6934,Rent Freeze_Media,9/11/2025,INTVID,Video (Internet),9358,2899,"Mamdani, Zohran K",1,,9358.0000,Oppose
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,41,7121,Revised Palm Card Bilingual English/Spanish,10/17/2025,LITER,Leaflet/Flyer,17600,2993,"Cuomo, Andrew M",1,,17600.0000,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,41,7120,Revised Palm Card English,10/17/2025,LITER,Leaflet/Flyer,1832520,2993,"Cuomo, Andrew M",1,,1832520.0000,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,PD,5964,Risky Ad,6/12/2025,TVADS,Video (TV/Cable),5389604,2899,"Mamdani, Zohran K",1,,5389604.4000,Oppose
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,39,7000,Round 3 Text Messages,9/30/2025,TEXT,Text Messages,76933,2993,"Cuomo, Andrew M",1,,76933.2400,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,40,7054,Safey Youtube Video Ad,10/6/2025,INTVID,Video (Internet),10500,2899,"Mamdani, Zohran K",1,,10500.0000,Oppose
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,PD,6334,Schneps 6/19,6/19/2025,PRINT,Print Ad,55500,2993,"Cuomo, Andrew M",1,,55500.0000,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,PD,6622,Schneps Digital 6/24,6/24/2025,INTAD,Internet - Display/Banner,3500,2993,"Cuomo, Andrew M",1,,3500.0000,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,39,7001,Social Media (X Corp) 10/01,10/1/2025,INTAD,Internet - Display/Banner,640,2993,"Cuomo, Andrew M",1,,640.1100,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,39,7007,Social Media (X Corp) 10/02/2025,10/2/2025,INTAD,Internet - Display/Banner,994,2993,"Cuomo, Andrew M",1,,993.8000,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,40,7008,Social Media (X Corp) 10/03/25,10/3/2025,INTAD,Internet - Display/Banner,998,2993,"Cuomo, Andrew M",1,,997.9400,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,38,6978,Social Media (X Corp) 9/22,9/22/2025,INTAD,Internet - Display/Banner,615,2993,"Cuomo, Andrew M",1,,615.0000,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,38,6979,Social Media (X Corp) 9/23,9/23/2025,INTAD,Internet - Display/Banner,926,2993,"Cuomo, Andrew M",1,,926.2100,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,38,6980,Social Media (X Corp) 9/24,9/24/2025,INTAD,Internet - Display/Banner,1596,2993,"Cuomo, Andrew M",1,,1595.8800,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,38,6981,Social Media (X Corp) 9/25,9/25/2025,INTAD,Internet - Display/Banner,934,2993,"Cuomo, Andrew M",1,,934.3100,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,38,6982,Social Media (X Corp) 9/26,9/26/2025,INTAD,Internet - Display/Banner,1744,2993,"Cuomo, Andrew M",1,,1743.7900,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,39,7002,Social Media (X Corp) 9/29,9/30/2025,INTAD,Internet - Display/Banner,1606,2993,"Cuomo, Andrew M",1,,1606.4600,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,39,7006,Social Media (X Corp) 9/30,9/30/2025,INTAD,Internet - Display/Banner,2681,2993,"Cuomo, Andrew M",1,,2681.4200,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,41,7152,Social Media (X Corp) w/e 10/19,10/19/2025,INTAD,Internet - Display/Banner,15269,2993,"Cuomo, Andrew M",1,,15268.5600,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,37,6957,Social Media Ads,9/21/2025,INTAD,Internet - Display/Banner,10000,2899,"Mamdani, Zohran K",1,,10000.0000,Oppose
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,41,7117,Social Media Ads & Postings w/e 10/19,10/19/2025,INTAD,Internet - Display/Banner,204000,2993,"Cuomo, Andrew M",1,,204000.0000,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,38,6973,Social Media Posting 9/22-9/28,9/22/2025,INTAD,Internet - Display/Banner,29722,2993,"Cuomo, Andrew M",1,,29721.8500,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,39,7022,Social Media Posting 9/29-10/5,9/29/2025,INTAD,Internet - Display/Banner,12068,2993,"Cuomo, Andrew M",1,,12067.6600,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,40,7067,Social Media Postings 10/06 - 10/13,10/6/2025,INTAD,Internet - Display/Banner,7455,2993,"Cuomo, Andrew M",1,,7455.4000,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,GD,7190,Social Media Postings 10/21 & 10/22,10/21/2025,INTAD,Internet - Display/Banner,200000,2993,"Cuomo, Andrew M",1,,200000.0000,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,40,7063,Social Post Arent Leadership Youtube Video Ad,10/6/2025,INTVID,Video (Internet),10500,2899,"Mamdani, Zohran K",1,,10500.0000,Oppose
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,PD,6577,Sound Truck Ad Audio 6/22-6/24,6/22/2025,RADIO,Audio > 30 seconds,24000,2993,"Cuomo, Andrew M",1,,24000.0000,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,PD,6578,Soundtrack Ad Display 6/22-6/24,6/22/2025,INTAD,Internet - Display/Banner,24000,2993,"Cuomo, Andrew M",1,,24000.0000,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,PD,6187,Spanish Palm Card,6/15/2025,LITER,Leaflet/Flyer,514744,2993,"Cuomo, Andrew M",1,,514743.6300,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,PD,6654,Spanish Radio Ad,6/23/2025,RADIO,Audio > 30 seconds,55000,2993,"Cuomo, Andrew M",1,,55000.0000,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,PD,5998,Spanish Taxi Ad,6/12/2025,INTAD,Internet - Display/Banner,169955,2993,"Cuomo, Andrew M",1,,169955.0000,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,PD,6338,Steinreich Ads,6/18/2025,PRINT,Print Ad,16706,2993,"Cuomo, Andrew M",1,,16706.0000,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,41,7124,Stickers,10/17/2025,OTHER,Other,2500,2993,"Cuomo, Andrew M",1,,2500.0000,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,41,7122,Storefront Posters,10/17/2025,POSTER,Poster,8283,2993,"Cuomo, Andrew M",1,,8282.8600,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,PD,6392,Straus Media 6.19,6/19/2025,PRINT,Print Ad,4150,2993,"Cuomo, Andrew M",1,,4150.0000,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,41,7126,Sweatshirt,10/17/2025,BUTTON,Button / Pen / Shirt,48111,2993,"Cuomo, Andrew M",1,,48111.3900,Support
2025,Z193,"Fix the City, Inc.",CORP,156,"West 56th Street, 3rd Floor",,New York,NY,10019,PD,6183,T Shirts,6/15/2025,BUTTON,Button / Pen / Shirt,4266,2993,"Cuomo, Andrew M",1,,4266.3800,Support
