ELECTION,SPENDERID,SPENDER_NAME,C_CODE,STRNO,STRNAME,APARTMENT,CITY,STATE,ZIP,FILING,COMMUNICATION_ID,COMMUNICATION_NAME,COMM_DATE,COMM_PURPOSECD,COMM_PURPOSE,COMM_AMNT,CANDID,CANDNAME,OFFICECD,OFFICE_BORO_DISTRICT,ALLOCATION,POSITION,MEDIA_TYPE
2025,Z253,Stop The Socialists,OTHR,1075,"Easton Avenue, Suite 2-1",,Somerset,NJ,8873,GD,7457,45 Second Video - Govt Housing,2025-11-02,INTVID,Video (Internet),6660,2993,"Cuomo, Andrew M",1,,3330.0,Support,digital_video
2025,Z253,Stop The Socialists,OTHR,1075,"Easton Avenue, Suite 2-1",,Somerset,NJ,8873,GD,7457,45 Second Video - Govt Housing,2025-11-02,INTVID,Video (Internet),6660,2899,"Mamdani, Zohran K",1,,3330.0,Oppose,digital_video
2025,Z253,Stop The Socialists,OTHR,1075,"Easton Avenue, Suite 2-1",,Somerset,NJ,8873,43,7508,Internet Video Ad - GOTV - 11-4-25,2025-11-04,INTVID,Video (Internet),6660,2993,"Cuomo, Andrew M",1,,3330.0,Support,digital_video
2025,Z253,Stop The Socialists,OTHR,1075,"Easton Avenue, Suite 2-1",,Somerset,NJ,8873,43,7508,Internet Video Ad - GOTV - 11-4-25,2025-11-04,INTVID,Video (Internet),6660,2899,"Mamdani, Zohran K",1,,3330.0,Oppose,digital_video
2025,Z253,Stop The Socialists,OTHR,1075,"Easton Avenue, Suite 2-1",,Somerset,NJ,8873,GD,7486,"Internet Video Ad - Schools Teach, Not Preach",2025-11-03,INTVID,Video (Internet),6660,2993,"Cuomo, Andrew M",1,,3330.0,Support,digital_video
2025,Z253,Stop The Socialists,OTHR,1075,"Easton Avenue, Suite 2-1",,Somerset,NJ,8873,GD,7486,"Internet Video Ad - Schools Teach, Not Preach",2025-11-03,INTVID,Video (Internet),6660,2899,"Mamdani, Zohran K",1,,3330.0,Oppose,digital_video
2025,Z253,Stop The Socialists,OTHR,1075,"Easton Avenue, Suite 2-1",,Somerset,NJ,8873,GD,7465,NY Post Tweets,2025-11-02,INTAD,Internet - Display/Banner,6660,2993,"Cuomo, Andrew M",1,,3330.0,Support,digital_display
2025,Z253,Stop The Socialists,OTHR,1075,"Easton Avenue, Suite 2-1",,Somerset,NJ,8873,GD,7465,NY Post Tweets,2025-11-02,INTAD,Internet - Display/Banner,6660,2899,"Mamdani, Zohran K",1,,3330.0,Oppose,digital_display
2025,Z253,Stop The Socialists,OTHR,1075,"Easton Avenue, Suite 2-1",,Somerset,NJ,8873,GD,7193,Static Internet Ads,2025-10-21,INTAD,Internet - Display/Banner,600000,2899,"Mamdani, Zohran K",1,,600000.0,Oppose,digital_display
2025,Z253,Stop The Socialists,OTHR,1075,"Easton Avenue, Suite 2-1",,Somerset,NJ,8873,GD,7243,Static Internet Ads - 10-23-25,2025-10-23,INTAD,Internet - Display/Banner,900000,2993,"Cuomo, Andrew M",1,,300000.0,Support,digital_display
2025,Z253,Stop The Socialists,OTHR,1075,"Easton Avenue, Suite 2-1",,Somerset,NJ,8873,GD,7243,Static Internet Ads - 10-23-25,2025-10-23,INTAD,Internet - Display/Banner,900000,2899,"Mamdani, Zohran K",1,,300000.0,Oppose,digital_display
2025,Z253,Stop The Socialists,OTHR,1075,"Easton Avenue, Suite 2-1",,Somerset,NJ,8873,GD,7243,Static Internet Ads - 10-23-25,2025-10-23,INTAD,Internet - Display/Banner,900000,2618,"Sliwa, Curtis A",1,,300000.0,Oppose,digital_display
2025,Z253,Stop The Socialists,OTHR,1075,"Easton Avenue, Suite 2-1",,Somerset,NJ,8873,GD,7360,Static Newspaper Ads - NY Post,2025-10-29,PRINT,Print Ad,40000,2993,"Cuomo, Andrew M",1,,13333.34,Support,print
2025,Z253,Stop The Socialists,OTHR,1075,"Easton Avenue, Suite 2-1",,Somerset,NJ,8873,GD,7360,Static Newspaper Ads - NY Post,2025-10-29,PRINT,Print Ad,40000,2899,"Mamdani, Zohran K",1,,13333.33,Oppose,print
2025,Z253,Stop The Socialists,OTHR,1075,"Easton Avenue, Suite 2-1",,Somerset,NJ,8873,GD,7360,Static Newspaper Ads - NY Post,2025-10-29,PRINT,Print Ad,40000,2618,"Sliwa, Curtis A",1,,13333.33,Oppose,print
2025,Z224,Unity & Justice Fund PAC,OTHR,20,Elton Court,,Sacramento,CA,95826,GD,7446,Countering Billionaires,2025-10-31,INTVID,Video (Internet),1633,2899,"Mamdani, Zohran K",1,,1633.06,Support,digital_video
2025,Z224,Unity & Justice Fund PAC,OTHR,20,Elton Court,,Sacramento,CA,95826,GD,7448,Lateefah Zohran,2025-10-31,INTVID,Video (Internet),1633,2899,"Mamdani, Zohran K",1,,1633.06,Support,digital_video
2025,Z224,Unity & Justice Fund PAC,OTHR,20,Elton Court,,Sacramento,CA,95826,GD,7449,Now-Nov,2025-10-31,INTVID,Video (Internet),1633,2899,"Mamdani, Zohran K",1,,1633.05,Support,digital_video
2025,Z224,Unity & Justice Fund PAC,OTHR,20,Elton Court,,Sacramento,CA,95826,GD,7447,Rashido for Zohran,2025-10-31,INTVID,Video (Internet),1633,2899,"Mamdani, Zohran K",1,,1633.06,Support,digital_video
2025,Z258,Vote Common Sense,CORP,502,6th Street,,Hudson,WI,54016,GD,7183,Media Placement,2025-10-20,TVADS,Video (TV/Cable),25000,2618,"Sliwa, Curtis A",1,,25000.0,Support,television
2025,Z258,Vote Common Sense,CORP,502,6th Street,,Hudson,WI,54016,GD,7184,Media Placement,2025-10-11,TVADS,Video (TV/Cable),25000,2618,"Sliwa, Curtis A",1,,25000.0,Support,television
2025,Z258,Vote Common Sense,CORP,502,6th Street,,Hudson,WI,54016,GD,7185,Media Placement,2025-10-15,TVADS,Video (TV/Cable),25000,2618,"Sliwa, Curtis A",1,,25000.0,Support,television
2025,Z258,Vote Common Sense,CORP,502,6th Street,,Hudson,WI,54016,GD,7186,Media Placement,2025-10-11,TVADS,Video (TV/Cable),224450,2618,"Sliwa, Curtis A",1,,224450.0,Support,television
2025,Z258,Vote Common Sense,CORP,502,6th Street,,Hudson,WI,54016,GD,7187,Media Placement,2025-10-15,TVADS,Video (TV/Cable),225450,2618,"Sliwa, Curtis A",1,,225450.0,Support,television
2025,Z258,Vote Common Sense,CORP,502,6th Street,,Hudson,WI,54016,GD,7188,Media Placement,2025-10-20,TVADS,Video (TV/Cable),251058,2618,"Sliwa, Curtis A",1,,251058.0,Support,television
2025,Z258,Vote Common Sense,CORP,502,6th Street,,Hudson,WI,54016,GD,7182,Media Production,2025-10-11,TVADS,Video (TV/Cable),13375,2618,"Sliwa, Curtis A",1,,13375.0,Support,television
2025,Z222,"VYAS, KUSUM Y",IND,9307,ANGELAS MEADOW LN,,HOUSTON,TX,77095,23,6160,Aerial Banner,2025-06-06,BILLBD,Billboard,3000,2993,"Cuomo, Andrew M",1,,3000.0,Support,billboard
2025,Z225,"We the People, America for All",OTHR,777,Terrace Ave.,303,Hasbrouck Heights,NJ,53560,30,6840,Video fast and clean buses support for Mamdani for NYC,2025-07-28,BILLBD,Billboard,5000,2899,"Mamdani, Zohran K",1,,5000.0,Support,billboard
2025,Z225,"We the People, America for All",OTHR,777,Terrace Ave.,303,Hasbrouck Heights,NJ,53560,31,6841,Video fast and clean buses support for Mamdani for NYC,2025-08-04,BILLBD,Billboard,5000,2899,"Mamdani, Zohran K",1,,5000.0,Support,billboard
2025,Z225,"We the People, America for All",OTHR,777,Terrace Ave.,303,Hasbrouck Heights,NJ,53560,34,6911,Video fast and clean buses support for Mamdani for NYC,2025-08-25,BILLBD,Billboard,5000,2899,"Mamdani, Zohran K",1,,5000.0,Support,billboard
2025,Z225,"We the People, America for All",OTHR,777,Terrace Ave.,303,Hasbrouck Heights,NJ,53560,35,6932,Video fast and clean buses support for Mamdani for NYC,2025-09-02,BILLBD,Billboard,5000,2899,"Mamdani, Zohran K",1,,5000.0,Support,billboard
2025,Z225,"We the People, America for All",OTHR,777,Terrace Ave.,303,Hasbrouck Heights,NJ,53560,36,6948,Video fast and clean buses support for Mamdani for NYC,2025-09-08,BILLBD,Billboard,5000,2899,"Mamdani, Zohran K",1,,5000.0,Support,billboard
2025,Z225,"We the People, America for All",OTHR,777,Terrace Ave.,303,Hasbrouck Heights,NJ,53560,37,6952,Video fast and clean buses support for Mamdani for NYC,2025-09-15,BILLBD,Billboard,5000,2899,"Mamdani, Zohran K",1,,5000.0,Support,billboard
2025,Z225,"We the People, America for All",OTHR,777,Terrace Ave.,303,Hasbrouck Heights,NJ,53560,38,6992,Video fast and clean buses support for Mamdani for NYC,2025-09-22,BILLBD,Billboard,5000,2899,"Mamdani, Zohran K",1,,5000.0,Support,billboard
2025,Z225,"We the People, America for All",OTHR,777,Terrace Ave.,303,Hasbrouck Heights,NJ,53560,39,7028,Video fast and clean buses support for Mamdani for NYC,2025-09-29,BILLBD,Billboard,1429,2899,"Mamdani, Zohran K",1,,1429.0,Support,billboard
2025,Z157,WFP National PAC - NYS IE Committee,OTHR,77,Sands Street,6th FL,Brooklyn,NY,11201,PD,6672,Cuomo Digital Ad Distribution 6.23.25,2025-06-23,INTVID,Video (Internet),2000,2993,"Cuomo, Andrew M",1,,2000.0,Oppose,digital_video
2025,Z157,WFP National PAC - NYS IE Committee,OTHR,77,Sands Street,6th FL,Brooklyn,NY,11201,PD,6674,Cuomo Digital Ad Distribution 6.23.25 2,2025-06-23,INTVID,Video (Internet),2000,2993,"Cuomo, Andrew M",1,,2000.0,Oppose,digital_video
2025,Z157,WFP National PAC - NYS IE Committee,OTHR,77,Sands Street,6th FL,Brooklyn,NY,11201,PD,6313,Cuomo TV Ad 15s,2025-06-18,TVADS,Video (TV/Cable),150000,2993,"Cuomo, Andrew M",1,,150000.0,Oppose,television
2025,Z157,WFP National PAC - NYS IE Committee,OTHR,77,Sands Street,6th FL,Brooklyn,NY,11201,PD,6314,Cuomo TV Ad 30s,2025-06-18,TVADS,Video (TV/Cable),250000,2993,"Cuomo, Andrew M",1,,250000.0,Oppose,television
2025,Z157,WFP National PAC - NYS IE Committee,OTHR,77,Sands Street,6th FL,Brooklyn,NY,11201,GD,7363,Cuomo TV Ad G2025,2025-10-31,TVADS,Video (TV/Cable),441600,2993,"Cuomo, Andrew M",1,,441600.0,Oppose,television
2025,Z157,WFP National PAC - NYS IE Committee,OTHR,77,Sands Street,6th FL,Brooklyn,NY,11201,PD,6117,Cuomo Video Ad,2025-06-14,INTVID,Video (Internet),18000,2993,"Cuomo, Andrew M",1,,18000.0,Oppose,digital_video
2025,Z157,WFP National PAC - NYS IE Committee,OTHR,77,Sands Street,6th FL,Brooklyn,NY,11201,GD,7373,Mamdani - Patrick Merveille Video 10.30.25,2025-10-30,INTVID,Video (Internet),100,2899,"Mamdani, Zohran K",1,,100.0,Support,digital_video
2025,Z157,WFP National PAC - NYS IE Committee,OTHR,77,Sands Street,6th FL,Brooklyn,NY,11201,GD,7334,Mamdani College Digital Program Buy,2025-10-29,INTVID,Video (Internet),25000,2899,"Mamdani, Zohran K",1,,25000.0,Support,digital_video
2025,Z157,WFP National PAC - NYS IE Committee,OTHR,77,Sands Street,6th FL,Brooklyn,NY,11201,GD,7335,Mamdani College Digital Program Buy 2,2025-10-29,INTVID,Video (Internet),25000,2899,"Mamdani, Zohran K",1,,25000.0,Support,digital_video
2025,Z157,WFP National PAC - NYS IE Committee,OTHR,77,Sands Street,6th FL,Brooklyn,NY,11201,GD,7306,Mamdani Digital Ads 10.28.25,2025-10-28,INTVID,Video (Internet),100000,2899,"Mamdani, Zohran K",1,,100000.0,Support,digital_video
2025,Z157,WFP National PAC - NYS IE Committee,OTHR,77,Sands Street,6th FL,Brooklyn,NY,11201,GD,7239,Mamdani Facebook Ads,2025-10-23,INTVID,Video (Internet),11120,2899,"Mamdani, Zohran K",1,,11120.16,Support,digital_video
2025,Z157,WFP National PAC - NYS IE Committee,OTHR,77,Sands Street,6th FL,Brooklyn,NY,11201,GD,7348,Mamdani Newspaper Ad - The Korea Daily,2025-10-30,PRINT,Print Ad,2100,2899,"Mamdani, Zohran K",1,,2100.0,Support,print
2025,Z157,WFP National PAC - NYS IE Committee,OTHR,77,Sands Street,6th FL,Brooklyn,NY,11201,GD,7350,Mamdani Newspaper Ad - The Korea Times New York,2025-10-30,PRINT,Print Ad,1400,2899,"Mamdani, Zohran K",1,,1400.0,Support,print
2025,Z157,WFP National PAC - NYS IE Committee,OTHR,77,Sands Street,6th FL,Brooklyn,NY,11201,GD,7349,Mamdani Newspaper Ad - The Korean New York Daily,2025-10-30,PRINT,Print Ad,1500,2899,"Mamdani, Zohran K",1,,1500.0,Support,print
2025,Z157,WFP National PAC - NYS IE Committee,OTHR,77,Sands Street,6th FL,Brooklyn,NY,11201,36,6936,Mamdani Social Media Content,2025-09-10,INTAD,Internet - Display/Banner,9126,2899,"Mamdani, Zohran K",1,,9126.0,Support,digital_display
2025,Z157,WFP National PAC - NYS IE Committee,OTHR,77,Sands Street,6th FL,Brooklyn,NY,11201,GD,7237,Mamdani TV Ads G2025,2025-10-24,TVADS,Video (TV/Cable),478400,2899,"Mamdani, Zohran K",1,,478400.0,Support,television
2025,Z157,WFP National PAC - NYS IE Committee,OTHR,77,Sands Street,6th FL,Brooklyn,NY,11201,GD,7235,Mamdani Video Ads Production,2025-10-23,INTVID,Video (Internet),15000,2899,"Mamdani, Zohran K",1,,15000.0,Support,digital_video
2025,Z157,WFP National PAC - NYS IE Committee,OTHR,77,Sands Street,6th FL,Brooklyn,NY,11201,PD,6509,Mayor Digital Ad 6.23.25,2025-06-23,INTVID,Video (Internet),7500,2993,"Cuomo, Andrew M",1,,7500.0,Oppose,digital_video
2025,Z263,"Winters, hpwinters, Hope",IND,11124,White Balsam Ave,,BOYNTON BEACH,FL,33473,46,7536,Cab Billboards,2025-11-03,BILLBD,Billboard,60000,2993,"Cuomo, Andrew M",1,,60000.0,Support,billboard
2025,Z263,"Winters, hpwinters, Hope",IND,11124,White Balsam Ave,,BOYNTON BEACH,FL,33473,46,7529,trucks,2025-10-29,BILLBD,Billboard,175000,2993,"Cuomo, Andrew M",1,,165000.0,Support,billboard
2025,Z263,"Winters, hpwinters, Hope",IND,11124,White Balsam Ave,,BOYNTON BEACH,FL,33473,46,7529,trucks,2025-10-29,BILLBD,Billboard,175000,2899,"Mamdani, Zohran K",1,,10000.0,Oppose,billboard
